,time,timestamp,speed,pressure,rel_angle,temperature
0,2021-04-16 15:25:00+00:00,1618586700000000000,7.389,N/A,-106.200,8.300
1,2021-04-16 15:26:00+00:00,1618586760000000000,6.215,N/A,-105.658,N/A
2,2021-04-16 15:27:00+00:00,1618586820000000000,9.050,N/A,-93.975,8.600
3,2021-04-16 15:28:00+00:00,1618586880000000000,8.098,1027.900,-107.669,8.470
4,2021-04-16 15:29:00+00:00,1618586940000000000,5.926,1027.800,-104.016,N/A
5,2021-04-16 15:30:00+00:00,1618587000000000000,6.657,1027.900,-98.369,N/A
6,2021-04-16 15:31:00+00:00,1618587060000000000,10.564,N/A,-93.008,N/A
7,2021-04-16 15:32:00+00:00,1618587120000000000,10.495,N/A,-94.017,8.600
8,2021-04-16 15:33:00+00:00,1618587180000000000,7.188,1027.800,-87.890,N/A
9,2021-04-16 15:34:00+00:00,1618587240000000000,9.028,1027.900,-86.633,N/A
10,2021-04-16 15:35:00+00:00,1618587300000000000,11.290,1027.800,-96.578,8.700
11,2021-04-16 15:36:00+00:00,1618587360000000000,8.132,1027.900,-94.192,8.720
12,2021-04-16 15:37:00+00:00,1618587420000000000,6.739,N/A,-94.443,8.680
13,2021-04-16 15:38:00+00:00,1618587480000000000,11.698,1027.800,-85.689,8.700
14,2021-04-16 15:39:00+00:00,1618587540000000000,10.948,N/A,-84.879,8.710
15,2021-04-16 15:40:00+00:00,1618587600000000000,9.340,N/A,-96.095,8.700
16,2021-04-16 15:41:00+00:00,1618587660000000000,11.970,1027.900,-98.967,N/A
17,2021-04-16 15:42:00+00:00,1618587720000000000,9.127,N/A,-94.633,N/A
18,2021-04-16 15:43:00+00:00,1618587780000000000,8.251,1027.800,-79.610,N/A
19,2021-04-16 15:44:00+00:00,1618587840000000000,8.943,1027.900,-96.233,N/A
20,2021-04-16 15:45:00+00:00,1618587900000000000,9.707,1027.800,-83.758,8.800
21,2021-04-16 15:46:00+00:00,1618587960000000000,8.268,1027.900,-84.025,N/A
22,2021-04-16 15:47:00+00:00,1618588020000000000,6.292,1027.800,-94.983,N/A
23,2021-04-16 15:48:00+00:00,1618588080000000000,6.003,N/A,-102.076,N/A
24,2021-04-16 15:49:00+00:00,1618588140000000000,6.295,1027.900,-90.717,8.800
25,2021-04-16 15:50:00+00:00,1618588200000000000,6.908,N/A,-87.400,9.000
26,2021-04-16 15:51:00+00:00,1618588260000000000,7.208,1027.800,-89.983,8.600
27,2021-04-16 15:52:00+00:00,1618588320000000000,9.803,N/A,-88.500,N/A
28,2021-04-16 15:53:00+00:00,1618588380000000000,9.336,N/A,-89.869,N/A
29,2021-04-16 15:54:00+00:00,1618588440000000000,8.353,1027.700,-95.992,N/A
30,2021-04-16 15:55:00+00:00,1618588500000000000,9.395,1027.800,-89.683,N/A
31,2021-04-16 15:56:00+00:00,1618588560000000000,12.202,1027.900,-92.667,8.800
32,2021-04-16 15:57:00+00:00,1618588620000000000,8.190,1027.800,-98.229,N/A
33,2021-04-16 15:58:00+00:00,1618588680000000000,10.750,N/A,-87.083,9.000
34,2021-04-16 15:59:00+00:00,1618588740000000000,6.630,1027.700,-96.075,N/A
35,2021-04-16 16:00:00+00:00,1618588800000000000,10.182,1027.800,-96.775,N/A
36,2021-04-16 16:01:00+00:00,1618588860000000000,12.395,1027.700,-101.258,N/A
37,2021-04-16 16:02:00+00:00,1618588920000000000,9.731,N/A,-101.822,8.800
38,2021-04-16 16:03:00+00:00,1618588980000000000,5.970,N/A,-99.417,N/A
39,2021-04-16 16:04:00+00:00,1618589040000000000,9.512,N/A,-100.467,N/A
40,2021-04-16 16:05:00+00:00,1618589100000000000,7.273,N/A,-92.117,N/A
41,2021-04-16 16:06:00+00:00,1618589160000000000,6.579,1027.700,-95.078,N/A
42,2021-04-16 16:07:00+00:00,1618589220000000000,5.023,N/A,-92.175,8.800
43,2021-04-16 16:08:00+00:00,1618589280000000000,9.528,N/A,-98.342,N/A
44,2021-04-16 16:09:00+00:00,1618589340000000000,7.947,N/A,-99.250,N/A
45,2021-04-16 16:10:00+00:00,1618589400000000000,9.928,N/A,-98.858,N/A
46,2021-04-16 16:11:00+00:00,1618589460000000000,11.000,1027.700,-95.940,N/A
47,2021-04-16 16:12:00+00:00,1618589520000000000,8.968,N/A,-91.292,8.800
48,2021-04-16 16:13:00+00:00,1618589580000000000,7.322,N/A,-98.967,8.900
49,2021-04-16 16:14:00+00:00,1618589640000000000,9.822,N/A,-93.717,9.000
50,2021-04-16 16:15:00+00:00,1618589700000000000,9.522,N/A,-93.314,N/A
51,2021-04-16 16:16:00+00:00,1618589760000000000,7.515,1027.800,-98.925,8.870
52,2021-04-16 16:17:00+00:00,1618589820000000000,9.953,1027.700,-91.500,N/A
53,2021-04-16 16:18:00+00:00,1618589880000000000,9.173,N/A,-98.583,8.800
54,2021-04-16 16:19:00+00:00,1618589940000000000,6.383,N/A,-87.475,8.910
55,2021-04-16 16:20:00+00:00,1618590000000000000,9.322,N/A,-90.932,8.900
56,2021-04-16 16:21:00+00:00,1618590060000000000,9.793,1027.800,-86.450,8.890
57,2021-04-16 16:22:00+00:00,1618590120000000000,9.168,1027.700,-91.117,8.920
58,2021-04-16 16:23:00+00:00,1618590180000000000,7.757,N/A,-94.975,8.800
59,2021-04-16 16:24:00+00:00,1618590240000000000,9.588,1027.800,-90.881,N/A
60,2021-04-16 16:25:00+00:00,1618590300000000000,6.777,N/A,-97.033,9.000
61,2021-04-16 16:26:00+00:00,1618590360000000000,6.865,N/A,-99.108,N/A
62,2021-04-16 16:27:00+00:00,1618590420000000000,8.203,1027.700,-88.208,N/A
63,2021-04-16 16:28:00+00:00,1618590480000000000,5.635,N/A,-88.975,N/A
64,2021-04-16 16:29:00+00:00,1618590540000000000,5.900,N/A,-86.695,N/A
65,2021-04-16 16:30:00+00:00,1618590600000000000,9.158,1027.800,-87.200,8.800
66,2021-04-16 16:31:00+00:00,1618590660000000000,10.686,1027.700,-103.664,N/A
67,2021-04-16 16:32:00+00:00,1618590720000000000,6.472,N/A,-92.042,8.600
68,2021-04-16 16:33:00+00:00,1618590780000000000,5.520,N/A,-88.500,8.800
69,2021-04-16 16:34:00+00:00,1618590840000000000,9.817,N/A,-96.534,N/A
70,2021-04-16 16:35:00+00:00,1618590900000000000,8.030,N/A,-95.700,N/A
71,2021-04-16 16:36:00+00:00,1618590960000000000,9.162,1027.700,-94.708,N/A
72,2021-04-16 16:37:00+00:00,1618591020000000000,8.752,N/A,-93.750,8.800
73,2021-04-16 16:38:00+00:00,1618591080000000000,7.963,1027.800,-91.644,N/A
74,2021-04-16 16:39:00+00:00,1618591140000000000,8.975,1027.700,-95.683,N/A
75,2021-04-16 16:40:00+00:00,1618591200000000000,6.448,1027.800,-89.642,N/A
76,2021-04-16 16:41:00+00:00,1618591260000000000,5.511,N/A,-92.347,N/A
77,2021-04-16 16:42:00+00:00,1618591320000000000,7.712,1027.700,-97.242,8.800
78,2021-04-16 16:43:00+00:00,1618591380000000000,7.963,1027.800,-88.542,N/A
79,2021-04-16 16:44:00+00:00,1618591440000000000,8.669,1027.700,-87.923,N/A
80,2021-04-16 16:45:00+00:00,1618591500000000000,8.236,N/A,-97.459,N/A
81,2021-04-16 16:46:00+00:00,1618591560000000000,7.597,N/A,-93.395,N/A
82,2021-04-16 16:47:00+00:00,1618591620000000000,9.121,N/A,-92.254,8.800
83,2021-04-16 16:48:00+00:00,1618591680000000000,6.806,N/A,-94.270,N/A
84,2021-04-16 16:49:00+00:00,1618591740000000000,7.042,1027.700,-90.375,N/A
85,2021-04-16 16:50:00+00:00,1618591800000000000,7.725,1027.800,-96.242,N/A
86,2021-04-16 16:51:00+00:00,1618591860000000000,8.822,1027.700,-88.717,8.800
87,2021-04-16 16:52:00+00:00,1618591920000000000,6.038,N/A,-89.533,N/A
88,2021-04-16 16:53:00+00:00,1618591980000000000,9.258,1027.800,-90.025,N/A
89,2021-04-16 16:54:00+00:00,1618592040000000000,6.425,N/A,-91.575,N/A
90,2021-04-16 16:55:00+00:00,1618592100000000000,7.510,N/A,-91.808,N/A
91,2021-04-16 16:56:00+00:00,1618592160000000000,10.838,N/A,-88.733,8.800
92,2021-04-16 16:57:00+00:00,1618592220000000000,10.687,1027.700,-93.642,N/A
93,2021-04-16 16:58:00+00:00,1618592280000000000,7.359,1027.800,-90.458,N/A
94,2021-04-16 16:59:00+00:00,1618592340000000000,8.740,N/A,-89.933,N/A
95,2021-04-16 17:00:00+00:00,1618592400000000000,6.852,N/A,-93.742,N/A
96,2021-04-16 17:01:00+00:00,1618592460000000000,7.603,1027.700,-92.850,8.800
97,2021-04-16 17:02:00+00:00,1618592520000000000,7.490,1027.800,-83.908,N/A
98,2021-04-16 17:03:00+00:00,1618592580000000000,7.717,N/A,-97.161,N/A
99,2021-04-16 17:04:00+00:00,1618592640000000000,7.745,N/A,-95.833,N/A
100,2021-04-16 17:05:00+00:00,1618592700000000000,8.103,1027.700,-92.108,8.800
101,2021-04-16 17:06:00+00:00,1618592760000000000,7.133,1027.800,-93.617,N/A
102,2021-04-16 17:07:00+00:00,1618592820000000000,7.737,N/A,-88.483,N/A
103,2021-04-16 17:08:00+00:00,1618592880000000000,7.188,N/A,-89.771,8.700
104,2021-04-16 17:09:00+00:00,1618592940000000000,7.468,N/A,-89.908,8.690
105,2021-04-16 17:10:00+00:00,1618593000000000000,6.044,N/A,-91.076,8.700
106,2021-04-16 17:11:00+00:00,1618593060000000000,8.105,1027.800,-90.933,8.700
107,2021-04-16 17:12:00+00:00,1618593120000000000,8.054,N/A,-86.364,8.710
108,2021-04-16 17:13:00+00:00,1618593180000000000,7.063,N/A,-102.283,8.690
109,2021-04-16 17:14:00+00:00,1618593240000000000,5.931,N/A,-92.559,8.700
110,2021-04-16 17:15:00+00:00,1618593300000000000,8.192,N/A,-85.383,8.730
111,2021-04-16 17:16:00+00:00,1618593360000000000,6.683,1027.800,-88.400,8.690
112,2021-04-16 17:17:00+00:00,1618593420000000000,6.271,N/A,-96.814,8.700
113,2021-04-16 17:18:00+00:00,1618593480000000000,5.295,N/A,-84.000,N/A
114,2021-04-16 17:19:00+00:00,1618593540000000000,6.581,N/A,-88.941,N/A
115,2021-04-16 17:20:00+00:00,1618593600000000000,4.375,N/A,-96.792,8.700
116,2021-04-16 17:21:00+00:00,1618593660000000000,6.283,1027.800,-92.617,8.700
117,2021-04-16 17:22:00+00:00,1618593720000000000,9.097,N/A,-92.246,8.800
118,2021-04-16 17:23:00+00:00,1618593780000000000,6.148,1027.700,-99.017,N/A
119,2021-04-16 17:24:00+00:00,1618593840000000000,5.552,1027.800,-98.233,N/A
120,2021-04-16 17:25:00+00:00,1618593900000000000,4.970,N/A,-93.359,N/A
121,2021-04-16 17:26:00+00:00,1618593960000000000,8.050,N/A,-93.113,8.600
122,2021-04-16 17:27:00+00:00,1618594020000000000,8.478,N/A,-92.075,N/A
123,2021-04-16 17:28:00+00:00,1618594080000000000,7.349,N/A,-95.595,N/A
124,2021-04-16 17:29:00+00:00,1618594140000000000,7.708,1027.800,-95.133,N/A
125,2021-04-16 17:30:00+00:00,1618594200000000000,7.282,N/A,-95.033,N/A
126,2021-04-16 17:31:00+00:00,1618594260000000000,5.728,N/A,-99.192,8.600
127,2021-04-16 17:32:00+00:00,1618594320000000000,5.632,N/A,-104.907,N/A
128,2021-04-16 17:33:00+00:00,1618594380000000000,5.573,1027.700,-90.898,N/A
129,2021-04-16 17:34:00+00:00,1618594440000000000,6.530,N/A,-90.008,N/A
130,2021-04-16 17:35:00+00:00,1618594500000000000,6.308,1027.800,-94.142,8.600
131,2021-04-16 17:36:00+00:00,1618594560000000000,7.248,N/A,-97.775,N/A
132,2021-04-16 17:37:00+00:00,1618594620000000000,5.717,N/A,-96.025,N/A
133,2021-04-16 17:38:00+00:00,1618594680000000000,6.607,1027.700,-96.383,N/A
134,2021-04-16 17:39:00+00:00,1618594740000000000,5.087,1027.800,-102.267,N/A
135,2021-04-16 17:40:00+00:00,1618594800000000000,4.935,N/A,-95.075,8.600
136,2021-04-16 17:41:00+00:00,1618594860000000000,5.713,N/A,-96.117,N/A
137,2021-04-16 17:42:00+00:00,1618594920000000000,6.729,N/A,-97.941,N/A
138,2021-04-16 17:43:00+00:00,1618594980000000000,5.628,1027.700,-97.808,N/A
139,2021-04-16 17:44:00+00:00,1618595040000000000,5.492,N/A,-90.983,N/A
140,2021-04-16 17:45:00+00:00,1618595100000000000,6.456,N/A,-96.746,8.600
141,2021-04-16 17:46:00+00:00,1618595160000000000,6.981,N/A,-97.603,N/A
142,2021-04-16 17:47:00+00:00,1618595220000000000,5.388,1027.800,-92.263,N/A
143,2021-04-16 17:48:00+00:00,1618595280000000000,5.457,1027.700,-91.148,N/A
144,2021-04-16 17:49:00+00:00,1618595340000000000,5.722,N/A,-92.350,8.600
145,2021-04-16 17:50:00+00:00,1618595400000000000,5.518,1027.800,-96.107,N/A
146,2021-04-16 17:51:00+00:00,1618595460000000000,6.151,N/A,-98.262,N/A
147,2021-04-16 17:52:00+00:00,1618595520000000000,6.555,N/A,-93.650,8.600
148,2021-04-16 17:53:00+00:00,1618595580000000000,5.764,1027.700,-99.907,N/A
149,2021-04-16 17:54:00+00:00,1618595640000000000,8.731,N/A,-94.492,N/A
150,2021-04-16 17:55:00+00:00,1618595700000000000,6.546,1027.800,-99.161,N/A
151,2021-04-16 17:56:00+00:00,1618595760000000000,6.062,N/A,-97.492,8.600
152,2021-04-16 17:57:00+00:00,1618595820000000000,4.956,1027.900,-100.220,N/A
153,2021-04-16 17:58:00+00:00,1618595880000000000,6.319,1027.800,-95.184,N/A
154,2021-04-16 17:59:00+00:00,1618595940000000000,6.118,N/A,-99.333,N/A
155,2021-04-16 18:00:00+00:00,1618596000000000000,4.667,1027.700,-95.300,N/A
156,2021-04-16 18:01:00+00:00,1618596060000000000,4.315,1027.800,-92.508,8.600
157,2021-04-16 18:02:00+00:00,1618596120000000000,7.037,N/A,-93.400,N/A
158,2021-04-16 18:03:00+00:00,1618596180000000000,7.293,N/A,-95.280,N/A
159,2021-04-16 18:04:00+00:00,1618596240000000000,5.532,1027.700,-93.850,N/A
160,2021-04-16 18:05:00+00:00,1618596300000000000,3.490,1027.800,-96.042,N/A
161,2021-04-16 18:06:00+00:00,1618596360000000000,5.098,N/A,-89.942,8.500
162,2021-04-16 18:07:00+00:00,1618596420000000000,6.013,N/A,-91.217,8.500
163,2021-04-16 18:08:00+00:00,1618596480000000000,5.119,N/A,-95.814,8.510
164,2021-04-16 18:09:00+00:00,1618596540000000000,5.108,N/A,-97.442,8.500
165,2021-04-16 18:10:00+00:00,1618596600000000000,5.578,1027.800,-92.000,8.490
166,2021-04-16 18:11:00+00:00,1618596660000000000,5.323,N/A,-96.132,8.500
167,2021-04-16 18:12:00+00:00,1618596720000000000,4.814,N/A,-90.690,8.510
168,2021-04-16 18:13:00+00:00,1618596780000000000,5.429,N/A,-95.161,8.500
169,2021-04-16 18:14:00+00:00,1618596840000000000,4.765,1027.900,-94.808,8.500
170,2021-04-16 18:15:00+00:00,1618596900000000000,3.758,N/A,-100.117,8.480
171,2021-04-16 18:16:00+00:00,1618596960000000000,4.347,1027.800,-94.400,8.500
172,2021-04-16 18:17:00+00:00,1618597020000000000,4.407,N/A,-92.950,8.500
173,2021-04-16 18:18:00+00:00,1618597080000000000,5.054,1027.900,-99.542,8.500
174,2021-04-16 18:19:00+00:00,1618597140000000000,4.274,1027.800,-104.034,N/A
175,2021-04-16 18:20:00+00:00,1618597200000000000,5.071,N/A,-99.500,N/A
176,2021-04-16 18:21:00+00:00,1618597260000000000,5.760,N/A,-103.375,N/A
177,2021-04-16 18:22:00+00:00,1618597320000000000,4.928,1027.900,-100.850,N/A
178,2021-04-16 18:23:00+00:00,1618597380000000000,4.058,1027.800,-106.381,8.400
179,2021-04-16 18:24:00+00:00,1618597440000000000,5.145,1027.900,-100.567,N/A
180,2021-04-16 18:25:00+00:00,1618597500000000000,4.990,1027.800,-100.883,N/A
181,2021-04-16 18:26:00+00:00,1618597560000000000,3.755,1027.700,-104.717,N/A
182,2021-04-16 18:27:00+00:00,1618597620000000000,4.502,1027.800,-106.833,N/A
183,2021-04-16 18:28:00+00:00,1618597680000000000,4.971,N/A,-106.008,8.400
184,2021-04-16 18:29:00+00:00,1618597740000000000,4.550,N/A,-106.875,N/A
185,2021-04-16 18:30:00+00:00,1618597800000000000,4.933,N/A,-105.267,N/A
186,2021-04-16 18:31:00+00:00,1618597860000000000,3.872,N/A,-105.725,N/A
187,2021-04-16 18:32:00+00:00,1618597920000000000,4.131,1027.800,-98.144,8.400
188,2021-04-16 18:33:00+00:00,1618597980000000000,3.621,N/A,-102.862,N/A
189,2021-04-16 18:34:00+00:00,1618598040000000000,3.443,1027.900,-109.542,N/A
190,2021-04-16 18:35:00+00:00,1618598100000000000,3.397,N/A,-102.125,N/A
191,2021-04-16 18:36:00+00:00,1618598160000000000,4.710,1027.800,-104.300,N/A
192,2021-04-16 18:37:00+00:00,1618598220000000000,4.019,N/A,-105.585,8.400
193,2021-04-16 18:38:00+00:00,1618598280000000000,4.527,1027.900,-103.183,N/A
194,2021-04-16 18:39:00+00:00,1618598340000000000,3.940,1027.800,-102.617,N/A
195,2021-04-16 18:40:00+00:00,1618598400000000000,3.717,N/A,-106.258,N/A
196,2021-04-16 18:41:00+00:00,1618598460000000000,4.322,N/A,-110.150,N/A
197,2021-04-16 18:42:00+00:00,1618598520000000000,4.202,1027.900,-103.914,8.400
198,2021-04-16 18:43:00+00:00,1618598580000000000,4.436,1027.800,-103.059,N/A
199,2021-04-16 18:44:00+00:00,1618598640000000000,5.257,1027.700,-101.592,N/A
200,2021-04-16 18:45:00+00:00,1618598700000000000,5.649,1027.800,-110.653,N/A
201,2021-04-16 18:46:00+00:00,1618598760000000000,4.958,1027.900,-100.458,8.400
202,2021-04-16 18:47:00+00:00,1618598820000000000,4.920,1027.800,-104.449,N/A
203,2021-04-16 18:48:00+00:00,1618598880000000000,4.434,1027.700,-101.090,N/A
204,2021-04-16 18:49:00+00:00,1618598940000000000,4.582,1027.800,-108.825,N/A
205,2021-04-16 18:50:00+00:00,1618599000000000000,3.515,1027.700,-113.742,N/A
206,2021-04-16 18:51:00+00:00,1618599060000000000,4.810,N/A,-106.475,8.400
207,2021-04-16 18:52:00+00:00,1618599120000000000,5.059,1027.800,-109.610,N/A
208,2021-04-16 18:53:00+00:00,1618599180000000000,4.815,N/A,-110.300,N/A
209,2021-04-16 18:54:00+00:00,1618599240000000000,4.383,N/A,-115.150,N/A
210,2021-04-16 18:55:00+00:00,1618599300000000000,4.212,N/A,-111.567,N/A
211,2021-04-16 18:56:00+00:00,1618599360000000000,4.675,N/A,-113.459,8.400
212,2021-04-16 18:57:00+00:00,1618599420000000000,4.886,1027.800,-111.644,N/A
213,2021-04-16 18:58:00+00:00,1618599480000000000,4.033,N/A,-104.467,N/A
214,2021-04-16 18:59:00+00:00,1618599540000000000,3.235,N/A,-114.292,N/A
215,2021-04-16 19:00:00+00:00,1618599600000000000,3.924,N/A,-106.560,8.400
216,2021-04-16 19:01:00+00:00,1618599660000000000,4.203,N/A,-107.434,N/A
217,2021-04-16 19:02:00+00:00,1618599720000000000,3.644,1027.800,-115.082,N/A
218,2021-04-16 19:03:00+00:00,1618599780000000000,4.710,N/A,-109.100,N/A
219,2021-04-16 19:04:00+00:00,1618599840000000000,4.821,N/A,-109.467,N/A
220,2021-04-16 19:05:00+00:00,1618599900000000000,4.778,N/A,-107.383,8.400
221,2021-04-16 19:06:00+00:00,1618599960000000000,5.490,N/A,-111.856,N/A
222,2021-04-16 19:07:00+00:00,1618600020000000000,5.441,1027.800,-99.180,N/A
223,2021-04-16 19:08:00+00:00,1618600080000000000,5.563,N/A,-104.508,N/A
224,2021-04-16 19:09:00+00:00,1618600140000000000,5.133,N/A,-104.817,N/A
225,2021-04-16 19:10:00+00:00,1618600200000000000,3.703,1027.900,-91.150,8.400
226,2021-04-16 19:11:00+00:00,1618600260000000000,3.538,N/A,-98.992,N/A
227,2021-04-16 19:12:00+00:00,1618600320000000000,5.130,N/A,-99.083,8.500
228,2021-04-16 19:13:00+00:00,1618600380000000000,6.260,1027.800,-99.833,N/A
229,2021-04-16 19:14:00+00:00,1618600440000000000,4.437,1027.900,-101.033,N/A
230,2021-04-16 19:15:00+00:00,1618600500000000000,4.878,1027.800,-106.217,N/A
231,2021-04-16 19:16:00+00:00,1618600560000000000,4.887,1027.900,-108.156,8.400
232,2021-04-16 19:17:00+00:00,1618600620000000000,5.232,N/A,-105.833,8.300
233,2021-04-16 19:18:00+00:00,1618600680000000000,5.173,N/A,-110.297,N/A
234,2021-04-16 19:19:00+00:00,1618600740000000000,4.522,N/A,-113.850,N/A
235,2021-04-16 19:20:00+00:00,1618600800000000000,4.815,N/A,-113.192,N/A
236,2021-04-16 19:21:00+00:00,1618600860000000000,5.712,1027.900,-113.328,N/A
237,2021-04-16 19:22:00+00:00,1618600920000000000,4.647,N/A,-109.347,8.400
238,2021-04-16 19:23:00+00:00,1618600980000000000,5.478,1028.000,-110.568,N/A
239,2021-04-16 19:24:00+00:00,1618601040000000000,5.702,1027.900,-107.225,N/A
240,2021-04-16 19:25:00+00:00,1618601100000000000,6.058,1028.000,-107.508,8.300
241,2021-04-16 19:26:00+00:00,1618601160000000000,5.924,1027.900,-106.559,8.290
242,2021-04-16 19:27:00+00:00,1618601220000000000,5.982,1028.000,-107.500,8.320
243,2021-04-16 19:28:00+00:00,1618601280000000000,6.087,1027.900,-109.033,8.280
244,2021-04-16 19:29:00+00:00,1618601340000000000,6.267,N/A,-103.845,8.300
245,2021-04-16 19:30:00+00:00,1618601400000000000,5.147,1028.000,-102.608,8.300
246,2021-04-16 19:31:00+00:00,1618601460000000000,5.744,1027.900,-107.466,8.310
247,2021-04-16 19:32:00+00:00,1618601520000000000,5.377,1028.000,-103.725,8.290
248,2021-04-16 19:33:00+00:00,1618601580000000000,5.402,1027.900,-107.308,8.310
249,2021-04-16 19:34:00+00:00,1618601640000000000,4.690,1028.000,-98.958,8.300
250,2021-04-16 19:35:00+00:00,1618601700000000000,5.672,N/A,-100.925,8.300
251,2021-04-16 19:36:00+00:00,1618601760000000000,5.659,N/A,-104.560,8.280
252,2021-04-16 19:37:00+00:00,1618601820000000000,5.090,N/A,-100.483,8.320
253,2021-04-16 19:38:00+00:00,1618601880000000000,4.508,N/A,-103.817,8.300
254,2021-04-16 19:39:00+00:00,1618601940000000000,4.168,1028.000,-107.333,8.300
255,2021-04-16 19:40:00+00:00,1618602000000000000,5.008,N/A,-105.686,8.300
256,2021-04-16 19:41:00+00:00,1618602060000000000,4.815,N/A,-108.059,8.300
257,2021-04-16 19:42:00+00:00,1618602120000000000,4.758,N/A,-109.150,8.300
258,2021-04-16 19:43:00+00:00,1618602180000000000,3.700,N/A,-113.925,8.300
259,2021-04-16 19:44:00+00:00,1618602240000000000,4.345,1028.000,-115.317,8.300
260,2021-04-16 19:45:00+00:00,1618602300000000000,4.053,N/A,-113.754,8.300
261,2021-04-16 19:46:00+00:00,1618602360000000000,4.366,N/A,-112.356,8.280
262,2021-04-16 19:47:00+00:00,1618602420000000000,4.322,N/A,-111.449,8.300
263,2021-04-16 19:48:00+00:00,1618602480000000000,3.565,1027.900,-115.058,8.330
264,2021-04-16 19:49:00+00:00,1618602540000000000,3.912,N/A,-112.933,8.300
265,2021-04-16 19:50:00+00:00,1618602600000000000,4.241,1028.000,-112.695,8.300
266,2021-04-16 19:51:00+00:00,1618602660000000000,3.463,N/A,-117.300,8.300
267,2021-04-16 19:52:00+00:00,1618602720000000000,3.905,N/A,-111.052,8.300
268,2021-04-16 19:53:00+00:00,1618602780000000000,2.665,N/A,-113.850,8.300
269,2021-04-16 19:54:00+00:00,1618602840000000000,2.630,N/A,-106.008,8.300
270,2021-04-16 19:55:00+00:00,1618602900000000000,3.366,N/A,-108.776,8.300
271,2021-04-16 19:56:00+00:00,1618602960000000000,2.943,1028.000,-111.262,8.300
272,2021-04-16 19:57:00+00:00,1618603020000000000,3.295,N/A,-113.323,8.300
273,2021-04-16 19:58:00+00:00,1618603080000000000,3.213,N/A,-116.867,8.300
274,2021-04-16 19:59:00+00:00,1618603140000000000,3.142,1027.900,-112.364,8.300
275,2021-04-16 20:00:00+00:00,1618603200000000000,2.249,N/A,-124.082,8.300
276,2021-04-16 20:01:00+00:00,1618603260000000000,2.470,N/A,-119.336,8.300
277,2021-04-16 20:02:00+00:00,1618603320000000000,2.788,1028.000,-116.067,8.300
278,2021-04-16 20:03:00+00:00,1618603380000000000,3.210,1027.900,-115.550,8.300
279,2021-04-16 20:04:00+00:00,1618603440000000000,3.328,N/A,-122.586,8.300
280,2021-04-16 20:05:00+00:00,1618603500000000000,3.323,1027.800,-114.117,8.200
281,2021-04-16 20:06:00+00:00,1618603560000000000,3.993,N/A,-119.422,8.300
282,2021-04-16 20:07:00+00:00,1618603620000000000,3.297,1027.900,-116.917,N/A
283,2021-04-16 20:08:00+00:00,1618603680000000000,3.449,1027.800,-115.161,N/A
284,2021-04-16 20:09:00+00:00,1618603740000000000,3.128,1027.900,-117.526,N/A
285,2021-04-16 20:10:00+00:00,1618603800000000000,3.758,1027.800,-113.275,N/A
286,2021-04-16 20:11:00+00:00,1618603860000000000,2.577,N/A,-120.883,7.800
287,2021-04-16 20:12:00+00:00,1618603920000000000,2.975,N/A,-115.233,N/A
288,2021-04-16 20:13:00+00:00,1618603980000000000,3.700,N/A,-116.200,N/A
289,2021-04-16 20:14:00+00:00,1618604040000000000,4.020,N/A,-115.754,N/A
290,2021-04-16 20:15:00+00:00,1618604100000000000,5.017,1027.800,-110.025,8.200
291,2021-04-16 20:16:00+00:00,1618604160000000000,3.095,N/A,-111.153,N/A
292,2021-04-16 20:17:00+00:00,1618604220000000000,3.860,N/A,-108.458,N/A
293,2021-04-16 20:18:00+00:00,1618604280000000000,2.675,N/A,-121.683,N/A
294,2021-04-16 20:19:00+00:00,1618604340000000000,3.629,N/A,-113.034,N/A
295,2021-04-16 20:20:00+00:00,1618604400000000000,2.417,1027.800,-112.475,8.200
296,2021-04-16 20:21:00+00:00,1618604460000000000,3.103,N/A,-114.441,N/A
297,2021-04-16 20:22:00+00:00,1618604520000000000,3.935,N/A,-111.192,N/A
298,2021-04-16 20:23:00+00:00,1618604580000000000,4.228,N/A,-111.950,N/A
299,2021-04-16 20:24:00+00:00,1618604640000000000,3.807,N/A,-110.475,N/A
300,2021-04-16 20:25:00+00:00,1618604700000000000,4.278,1027.800,-111.892,8.200
301,2021-04-16 20:26:00+00:00,1618604760000000000,3.458,1027.700,-110.675,N/A
302,2021-04-16 20:27:00+00:00,1618604820000000000,4.887,1027.800,-110.542,N/A
303,2021-04-16 20:28:00+00:00,1618604880000000000,4.563,1027.700,-108.237,N/A
304,2021-04-16 20:29:00+00:00,1618604940000000000,3.468,N/A,-122.119,8.200
305,2021-04-16 20:30:00+00:00,1618605000000000000,4.857,N/A,-110.575,N/A
306,2021-04-16 20:31:00+00:00,1618605060000000000,5.500,N/A,-112.600,N/A
307,2021-04-16 20:32:00+00:00,1618605120000000000,3.866,N/A,-112.052,N/A
308,2021-04-16 20:33:00+00:00,1618605180000000000,4.100,1027.700,-109.958,N/A
309,2021-04-16 20:34:00+00:00,1618605240000000000,4.931,N/A,-111.568,8.200
310,2021-04-16 20:35:00+00:00,1618605300000000000,4.895,N/A,-108.690,N/A
311,2021-04-16 20:36:00+00:00,1618605360000000000,4.382,N/A,-114.133,N/A
312,2021-04-16 20:37:00+00:00,1618605420000000000,4.277,N/A,-109.375,N/A
313,2021-04-16 20:38:00+00:00,1618605480000000000,5.349,1027.700,-105.898,N/A
