time,timestamp,speed,pressure,rel_angle,temperature
2021-05-03 04:00:00+00:00,1620014400000000000,7.267,1016.586,-52.438,11.114
2021-05-03 04:30:00+00:00,1620016200000000000,7.754,1016.827,-53.509,11.098
2021-05-03 05:00:00+00:00,1620018000000000000,7.404,1017.079,-51.108,11.099
2021-05-03 05:30:00+00:00,1620019800000000000,8.832,1017.262,-54.010,11.083
2021-05-03 06:00:00+00:00,1620021600000000000,8.354,1017.407,-54.847,11.148
2021-05-03 06:30:00+00:00,1620023400000000000,9.823,1017.482,-48.939,11.152
2021-05-03 07:00:00+00:00,1620025200000000000,11.088,1017.550,-39.267,11.231
2021-05-03 07:30:00+00:00,1620027000000000000,10.416,1017.563,-41.553,11.308
2021-05-03 08:00:00+00:00,1620028800000000000,9.393,1017.520,-49.925,11.287
2021-05-03 08:30:00+00:00,1620030600000000000,8.553,1017.560,-46.790,11.299
2021-05-03 09:00:00+00:00,1620032400000000000,9.986,1017.617,-62.001,11.295
2021-05-03 09:30:00+00:00,1620034200000000000,7.973,1017.536,-43.718,11.444
2021-05-03 10:00:00+00:00,1620036000000000000,9.659,1017.462,-57.190,11.330
2021-05-03 10:30:00+00:00,1620037800000000000,13.291,1017.550,-74.103,11.479
2021-05-03 11:00:00+00:00,1620039600000000000,11.720,1017.353,-72.627,11.503
2021-05-03 11:30:00+00:00,1620041400000000000,10.898,1017.156,-69.872,11.557
2021-05-03 12:00:00+00:00,1620043200000000000,10.890,1017.043,-69.520,11.517
2021-05-03 12:30:00+00:00,1620045000000000000,11.294,1016.917,-81.252,11.502
2021-05-03 13:00:00+00:00,1620046800000000000,9.689,1016.622,-72.507,11.547
2021-05-03 13:30:00+00:00,1620048600000000000,7.720,1016.277,-65.675,11.669
2021-05-03 14:00:00+00:00,1620050400000000000,8.419,1016.163,-76.446,11.697
2021-05-03 14:30:00+00:00,1620052200000000000,7.388,1015.967,-58.621,11.700
2021-05-03 15:00:00+00:00,1620054000000000000,3.461,1015.792,23.961,11.698
2021-05-03 15:30:00+00:00,1620055800000000000,4.941,1015.343,-50.064,11.791
2021-05-03 16:00:00+00:00,1620057600000000000,7.797,1015.020,-74.098,11.889
2021-05-03 16:30:00+00:00,1620059400000000000,7.755,1014.885,-72.787,11.892
2021-05-03 17:00:00+00:00,1620061200000000000,6.898,1014.667,-73.481,11.884
2021-05-03 17:30:00+00:00,1620063000000000000,6.325,1014.413,-85.468,11.806
2021-05-03 18:00:00+00:00,1620064800000000000,8.420,1014.369,-91.767,11.800
2021-05-03 18:30:00+00:00,1620066600000000000,5.984,1014.392,-90.961,11.774
2021-05-03 19:00:00+00:00,1620068400000000000,4.633,1014.243,-94.189,11.703
2021-05-03 19:30:00+00:00,1620070200000000000,4.355,1013.960,-107.863,11.648
2021-05-03 20:00:00+00:00,1620072000000000000,3.211,1013.445,-102.899,11.507
2021-05-03 20:30:00+00:00,1620073800000000000,3.347,1012.990,-102.441,11.544
2021-05-03 21:00:00+00:00,1620075600000000000,3.538,1012.441,-133.787,11.600
2021-05-03 21:30:00+00:00,1620077400000000000,3.984,1011.900,-146.361,11.550
2021-05-03 22:00:00+00:00,1620079200000000000,4.945,1011.415,-149.872,11.467
2021-05-03 22:30:00+00:00,1620081000000000000,6.687,1010.785,-133.226,11.478
2021-05-03 23:00:00+00:00,1620082800000000000,8.128,1009.955,-150.928,11.438
2021-05-03 23:30:00+00:00,1620084600000000000,8.003,1009.224,-149.363,11.307
2021-05-04 00:00:00+00:00,1620086400000000000,8.468,1008.425,-145.045,11.251
2021-05-04 00:30:00+00:00,1620088200000000000,11.361,1007.656,-136.852,11.063
2021-05-04 01:00:00+00:00,1620090000000000000,10.328,1006.592,-142.667,11.062
2021-05-04 01:30:00+00:00,1620091800000000000,10.078,1005.393,-150.314,10.976
2021-05-04 02:00:00+00:00,1620093600000000000,9.221,1004.400,-141.959,10.861
2021-05-04 02:30:00+00:00,1620095400000000000,11.042,1003.564,-142.119,10.919
2021-05-04 03:00:00+00:00,1620097200000000000,10.795,1002.550,-144.760,11.071
2021-05-04 03:30:00+00:00,1620099000000000000,10.516,1001.633,-144.330,11.048
2021-05-04 04:00:00+00:00,1620100800000000000,10.427,1000.871,-146.023,11.103
2021-05-04 04:30:00+00:00,1620102600000000000,10.085,999.867,-144.228,11.073
2021-05-04 05:00:00+00:00,1620104400000000000,10.465,999.050,-145.377,11.074
2021-05-04 05:30:00+00:00,1620106200000000000,9.833,998.300,-138.510,11.098
2021-05-04 06:00:00+00:00,1620108000000000000,12.760,997.741,-128.157,11.102
2021-05-04 06:30:00+00:00,1620109800000000000,13.845,997.153,-124.511,11.100
2021-05-04 07:00:00+00:00,1620111600000000000,14.421,996.400,-124.732,11.104
2021-05-04 07:30:00+00:00,1620113400000000000,14.267,995.893,-123.592,11.102
2021-05-04 08:00:00+00:00,1620115200000000000,15.542,995.518,-117.815,11.099
2021-05-04 08:30:00+00:00,1620117000000000000,15.190,995.117,-115.680,11.098
2021-05-04 09:00:00+00:00,1620118800000000000,15.609,994.711,-109.889,11.170
2021-05-04 09:30:00+00:00,1620120600000000000,15.729,994.314,-106.709,11.268
2021-05-04 10:00:00+00:00,1620122400000000000,15.904,994.075,-105.380,11.352
2021-05-04 10:30:00+00:00,1620124200000000000,14.017,993.871,-105.020,11.328
2021-05-04 11:00:00+00:00,1620126000000000000,13.496,993.687,-106.589,11.379
2021-05-04 11:30:00+00:00,1620127800000000000,15.913,993.294,-109.888,11.322
2021-05-04 12:00:00+00:00,1620129600000000000,15.502,992.964,-99.123,11.396
2021-05-04 12:30:00+00:00,1620131400000000000,16.702,992.514,-102.382,11.336
2021-05-04 13:00:00+00:00,1620133200000000000,13.474,992.267,-103.464,11.440
2021-05-04 13:30:00+00:00,1620135000000000000,10.720,991.692,-99.381,11.500
2021-05-04 14:00:00+00:00,1620136800000000000,13.738,992.072,-97.225,11.476
2021-05-04 14:30:00+00:00,1620138600000000000,12.954,992.400,-83.445,11.400
2021-05-04 15:00:00+00:00,1620140400000000000,14.990,993.024,-70.648,11.306
2021-05-04 15:30:00+00:00,1620142200000000000,18.055,992.736,-77.866,11.301
2021-05-04 16:00:00+00:00,1620144000000000000,15.950,992.561,-78.955,11.311
2021-05-04 16:30:00+00:00,1620145800000000000,16.532,992.457,-79.581,11.281
2021-05-04 17:00:00+00:00,1620147600000000000,13.471,992.344,-82.781,11.293
2021-05-04 17:30:00+00:00,1620149400000000000,12.938,992.231,-86.564,11.297
2021-05-04 18:00:00+00:00,1620151200000000000,13.418,992.259,-86.553,11.285
2021-05-04 18:30:00+00:00,1620153000000000000,12.742,992.427,-81.162,11.265
2021-05-04 19:00:00+00:00,1620154800000000000,12.407,992.793,-76.690,11.146
2021-05-04 19:30:00+00:00,1620156600000000000,10.690,992.779,-90.780,11.229
2021-05-04 20:00:00+00:00,1620158400000000000,11.118,992.710,-95.417,11.188
2021-05-04 20:30:00+00:00,1620160200000000000,12.965,992.479,-91.291,11.257
2021-05-04 21:00:00+00:00,1620162000000000000,11.649,992.476,-90.469,11.173
2021-05-04 21:30:00+00:00,1620163800000000000,15.970,992.439,-86.215,11.013
2021-05-04 22:00:00+00:00,1620165600000000000,14.997,992.517,-84.915,10.988
2021-05-04 22:30:00+00:00,1620167400000000000,17.520,992.300,-86.432,10.976
2021-05-04 23:00:00+00:00,1620169200000000000,17.819,992.100,-85.753,10.911
2021-05-04 23:30:00+00:00,1620171000000000000,17.735,991.971,-83.176,10.892
2021-05-05 00:00:00+00:00,1620172800000000000,18.222,991.771,-83.271,10.797
2021-05-05 00:30:00+00:00,1620174600000000000,18.303,991.611,-83.823,10.694
2021-05-05 01:00:00+00:00,1620176400000000000,17.836,991.580,-83.355,10.678
2021-05-05 01:30:00+00:00,1620178200000000000,19.355,991.550,-81.894,10.698
2021-05-05 02:00:00+00:00,1620180000000000000,18.812,991.541,-83.563,10.697
2021-05-05 02:30:00+00:00,1620181800000000000,17.098,991.439,-83.360,10.702
2021-05-05 03:00:00+00:00,1620183600000000000,17.099,991.389,-80.320,10.700
2021-05-05 03:30:00+00:00,1620185400000000000,17.860,991.588,-80.582,10.703
2021-05-05 04:00:00+00:00,1620187200000000000,14.990,991.580,-84.119,10.697
2021-05-05 04:30:00+00:00,1620189000000000000,14.870,991.600,-84.253,10.698
2021-05-05 05:00:00+00:00,1620190800000000000,15.993,991.600,-84.377,10.699
2021-05-05 05:30:00+00:00,1620192600000000000,17.072,991.477,-85.221,10.699
2021-05-05 06:00:00+00:00,1620194400000000000,17.983,991.418,-83.301,10.723
2021-05-05 06:30:00+00:00,1620196200000000000,17.323,991.548,-84.005,10.734
2021-05-05 07:00:00+00:00,1620198000000000000,17.126,991.613,-85.520,10.702
2021-05-05 07:30:00+00:00,1620199800000000000,18.300,991.920,-76.869,10.674
2021-05-05 08:00:00+00:00,1620201600000000000,17.725,992.444,-75.145,10.614
2021-05-05 08:30:00+00:00,1620203400000000000,16.983,992.767,-76.816,10.600
2021-05-05 09:00:00+00:00,1620205200000000000,14.671,993.020,-75.269,10.634
2021-05-05 09:30:00+00:00,1620207000000000000,15.461,993.265,-73.841,10.775
2021-05-05 10:00:00+00:00,1620208800000000000,15.184,993.524,-75.803,10.810
2021-05-05 10:30:00+00:00,1620210600000000000,18.062,993.745,-80.383,10.864
2021-05-05 11:00:00+00:00,1620212400000000000,17.105,993.885,-83.566,10.901
2021-05-05 11:30:00+00:00,1620214200000000000,19.393,994.115,-78.142,10.786
2021-05-05 12:00:00+00:00,1620216000000000000,18.684,994.341,-77.674,10.771
2021-05-05 12:30:00+00:00,1620217800000000000,15.106,994.731,-69.985,10.735
2021-05-05 13:00:00+00:00,1620219600000000000,14.770,994.894,-69.392,10.697
2021-05-05 13:30:00+00:00,1620221400000000000,15.334,995.041,-67.713,10.689
2021-05-05 14:00:00+00:00,1620223200000000000,17.166,995.267,-60.574,10.622
2021-05-05 14:30:00+00:00,1620225000000000000,16.197,996.000,-49.840,10.523
2021-05-05 15:00:00+00:00,1620226800000000000,16.004,996.612,-45.555,10.502
2021-05-05 15:30:00+00:00,1620228600000000000,15.399,997.067,-46.330,10.500
2021-05-05 16:00:00+00:00,1620230400000000000,16.397,997.537,-51.143,10.481
2021-05-05 16:30:00+00:00,1620232200000000000,15.470,998.061,-48.346,10.353
2021-05-05 17:00:00+00:00,1620234000000000000,14.361,998.487,-51.929,10.399
2021-05-05 17:30:00+00:00,1620235800000000000,16.356,999.050,-49.158,10.300
2021-05-05 18:00:00+00:00,1620237600000000000,14.609,999.600,-49.543,10.130
2021-05-05 18:30:00+00:00,1620239400000000000,14.114,1000.074,-50.577,10.099
2021-05-05 19:00:00+00:00,1620241200000000000,13.913,1000.593,-52.637,10.117
2021-05-05 19:30:00+00:00,1620243000000000000,14.472,1001.000,-54.453,10.257
2021-05-05 20:00:00+00:00,1620244800000000000,14.053,1001.417,-52.848,10.112
2021-05-05 20:30:00+00:00,1620246600000000000,11.776,1001.806,-50.285,10.033
2021-05-05 21:00:00+00:00,1620248400000000000,12.869,1002.025,-54.923,9.876
2021-05-05 21:30:00+00:00,1620250200000000000,12.831,1002.157,-63.277,9.815
2021-05-05 22:00:00+00:00,1620252000000000000,12.509,1002.287,-67.681,9.677
2021-05-05 22:30:00+00:00,1620253800000000000,13.033,1002.367,-65.995,9.506
2021-05-05 23:00:00+00:00,1620255600000000000,13.152,1002.557,-65.885,9.697
2021-05-05 23:30:00+00:00,1620257400000000000,11.843,1002.679,-71.592,9.729
2021-05-06 00:00:00+00:00,1620259200000000000,11.607,1002.783,-71.401,9.765
2021-05-06 00:30:00+00:00,1620261000000000000,11.858,1002.767,-73.162,9.874
2021-05-06 01:00:00+00:00,1620262800000000000,12.548,1002.706,-71.925,9.891
2021-05-06 01:30:00+00:00,1620264600000000000,12.773,1002.735,-71.821,9.900
2021-05-06 02:00:00+00:00,1620266400000000000,10.880,1002.740,-68.881,9.899
2021-05-06 02:30:00+00:00,1620268200000000000,11.808,1002.862,-72.502,9.927
2021-05-06 03:00:00+00:00,1620270000000000000,12.194,1002.918,-73.839,9.899
2021-05-06 03:30:00+00:00,1620271800000000000,12.051,1002.973,-73.913,9.903
2021-05-06 04:00:00+00:00,1620273600000000000,11.438,1003.064,-71.826,9.895
2021-05-06 04:30:00+00:00,1620275400000000000,12.857,1003.113,-73.573,9.892
2021-05-06 05:00:00+00:00,1620277200000000000,11.605,1003.200,-72.908,9.774
2021-05-06 05:30:00+00:00,1620279000000000000,11.667,1003.326,-71.206,9.895
2021-05-06 06:00:00+00:00,1620280800000000000,13.076,1003.393,-68.173,9.939
2021-05-06 06:30:00+00:00,1620282600000000000,12.966,1003.517,-68.037,10.003
2021-05-06 07:00:00+00:00,1620284400000000000,12.544,1003.600,-64.832,10.091
2021-05-06 07:30:00+00:00,1620286200000000000,14.161,1003.717,-65.527,10.054
2021-05-06 08:00:00+00:00,1620288000000000000,13.794,1003.825,-68.900,9.892
2021-05-06 08:30:00+00:00,1620289800000000000,14.824,1003.986,-64.543,9.887
2021-05-06 09:00:00+00:00,1620291600000000000,13.893,1004.292,-65.948,9.925
2021-05-06 09:30:00+00:00,1620293400000000000,12.996,1004.494,-64.194,10.108
2021-05-06 10:00:00+00:00,1620295200000000000,13.148,1004.663,-56.694,10.233
2021-05-06 10:30:00+00:00,1620297000000000000,12.448,1004.855,-49.388,10.288
2021-05-06 11:00:00+00:00,1620298800000000000,12.862,1004.850,-47.979,10.306
2021-05-06 11:30:00+00:00,1620300600000000000,12.392,1004.900,-54.264,10.300
2021-05-06 12:00:00+00:00,1620302400000000000,11.984,1004.906,-56.638,10.302
2021-05-06 12:30:00+00:00,1620304200000000000,14.681,1004.836,-60.828,10.463
2021-05-06 13:00:00+00:00,1620306000000000000,11.908,1004.933,-51.217,10.388
2021-05-06 13:30:00+00:00,1620307800000000000,11.652,1004.973,-46.415,10.296
2021-05-06 14:00:00+00:00,1620309600000000000,11.601,1005.071,-45.660,10.272
2021-05-06 14:30:00+00:00,1620311400000000000,12.052,1005.018,-40.975,10.141
2021-05-06 15:00:00+00:00,1620313200000000000,10.861,1004.927,-50.604,10.101
2021-05-06 15:30:00+00:00,1620315000000000000,10.642,1004.911,-35.212,10.000
2021-05-06 16:00:00+00:00,1620316800000000000,8.331,1004.900,-38.909,9.906
2021-05-06 16:30:00+00:00,1620318600000000000,8.921,1005.017,-43.179,9.796
2021-05-06 17:00:00+00:00,1620320400000000000,6.433,1005.164,-24.230,9.688
2021-05-06 17:30:00+00:00,1620322200000000000,5.287,1005.171,-41.101,9.905
2021-05-06 18:00:00+00:00,1620324000000000000,5.909,1005.271,-31.026,10.103
2021-05-06 18:30:00+00:00,1620325800000000000,4.534,1005.344,-29.064,10.251
2021-05-06 19:00:00+00:00,1620327600000000000,4.263,1005.567,-17.343,10.308
2021-05-06 19:30:00+00:00,1620329400000000000,3.400,1005.786,-10.439,10.305
2021-05-06 20:00:00+00:00,1620331200000000000,3.497,1005.920,-31.257,10.268
2021-05-06 20:30:00+00:00,1620333000000000000,3.902,1005.952,-30.883,10.167
2021-05-06 21:00:00+00:00,1620334800000000000,3.369,1005.945,-23.100,10.213
2021-05-06 21:30:00+00:00,1620336600000000000,2.404,1005.990,-15.726,10.262
2021-05-06 22:00:00+00:00,1620338400000000000,2.710,1005.980,-21.816,10.118
2021-05-06 22:30:00+00:00,1620340200000000000,1.679,1005.962,-1.654,10.079
2021-05-06 23:00:00+00:00,1620342000000000000,2.727,1005.950,-33.160,9.927
2021-05-06 23:30:00+00:00,1620343800000000000,2.856,1005.946,-28.243,9.781
2021-05-07 00:00:00+00:00,1620345600000000000,2.400,1005.942,-43.491,9.707
2021-05-07 00:30:00+00:00,1620347400000000000,2.563,1005.836,-43.401,9.501
2021-05-07 01:00:00+00:00,1620349200000000000,2.566,1005.862,-48.230,9.333
2021-05-07 01:30:00+00:00,1620351000000000000,2.947,1006.064,-52.602,9.078
2021-05-07 02:00:00+00:00,1620352800000000000,1.732,1006.029,-47.434,8.981
2021-05-07 02:30:00+00:00,1620354600000000000,3.023,1006.088,-31.499,8.889
2021-05-07 03:00:00+00:00,1620356400000000000,3.783,1006.186,-36.239,8.733
2021-05-07 03:30:00+00:00,1620358200000000000,3.095,1006.555,-50.557,8.696
2021-05-07 04:00:00+00:00,1620360000000000000,2.397,1006.779,-44.969,8.838
2021-05-07 04:30:00+00:00,1620361800000000000,3.281,1007.055,-48.629,9.135
2021-05-07 05:00:00+00:00,1620363600000000000,4.074,1007.260,-58.422,9.310
2021-05-07 05:30:00+00:00,1620365400000000000,4.063,1007.458,-64.163,9.386
2021-05-07 06:00:00+00:00,1620367200000000000,5.225,1007.727,-61.687,9.715
2021-05-07 06:30:00+00:00,1620369000000000000,7.535,1007.887,-60.914,9.933
2021-05-07 07:00:00+00:00,1620370800000000000,7.706,1007.950,-49.519,10.141
2021-05-07 07:30:00+00:00,1620372600000000000,8.549,1008.071,-43.912,10.150
2021-05-07 08:00:00+00:00,1620374400000000000,10.330,1008.489,-34.319,10.233
2021-05-07 08:30:00+00:00,1620376200000000000,8.593,1009.092,-21.938,10.212
2021-05-07 09:00:00+00:00,1620378000000000000,9.763,1009.417,-20.248,10.272
2021-05-07 09:30:00+00:00,1620379800000000000,10.390,1009.808,-31.694,10.277
2021-05-07 10:00:00+00:00,1620381600000000000,10.825,1010.150,-29.103,10.226
2021-05-07 10:30:00+00:00,1620383400000000000,9.192,1010.454,-18.408,10.171
2021-05-07 11:00:00+00:00,1620385200000000000,8.871,1010.731,-5.115,10.143
2021-05-07 11:30:00+00:00,1620387000000000000,7.869,1010.956,-12.518,10.297
2021-05-07 12:00:00+00:00,1620388800000000000,8.184,1011.317,-39.055,10.390
2021-05-07 12:30:00+00:00,1620390600000000000,7.293,1011.336,-41.934,10.493
2021-05-07 13:00:00+00:00,1620392400000000000,9.459,1011.447,-46.256,10.684
2021-05-07 13:30:00+00:00,1620394200000000000,9.655,1011.627,-42.618,10.588
2021-05-07 14:00:00+00:00,1620396000000000000,11.224,1011.818,-34.151,10.554
2021-05-07 14:30:00+00:00,1620397800000000000,11.408,1012.180,-30.455,10.631
2021-05-07 15:00:00+00:00,1620399600000000000,13.470,1012.383,-37.953,10.506
2021-05-07 15:30:00+00:00,1620401400000000000,13.817,1012.959,-32.449,10.341
2021-05-07 16:00:00+00:00,1620403200000000000,12.726,1013.267,-41.781,10.298
2021-05-07 16:30:00+00:00,1620405000000000000,12.901,1013.507,-57.823,10.221
2021-05-07 17:00:00+00:00,1620406800000000000,10.039,1013.692,-58.880,10.306
2021-05-07 17:30:00+00:00,1620408600000000000,10.395,1013.987,-52.809,10.308
2021-05-07 18:00:00+00:00,1620410400000000000,6.857,1014.309,-54.668,10.308
2021-05-07 18:30:00+00:00,1620412200000000000,7.984,1014.617,-48.325,10.269
2021-05-07 19:00:00+00:00,1620414000000000000,6.166,1014.925,-62.334,10.122
2021-05-07 19:30:00+00:00,1620415800000000000,7.737,1015.182,-66.165,10.200
2021-05-07 20:00:00+00:00,1620417600000000000,6.514,1015.331,-58.538,10.243
2021-05-07 20:30:00+00:00,1620419400000000000,5.729,1015.459,-59.829,10.098
2021-05-07 21:00:00+00:00,1620421200000000000,5.664,1015.610,-69.875,10.051
2021-05-07 21:30:00+00:00,1620423000000000000,5.750,1015.783,-61.483,10.121
2021-05-07 22:00:00+00:00,1620424800000000000,6.118,1016.073,-67.524,10.104
2021-05-07 22:30:00+00:00,1620426600000000000,6.192,1016.335,-70.023,10.088
2021-05-07 23:00:00+00:00,1620428400000000000,6.113,1016.467,-63.225,10.013
2021-05-07 23:30:00+00:00,1620430200000000000,5.164,1016.500,-67.087,10.100
2021-05-08 00:00:00+00:00,1620432000000000000,5.907,1016.613,-74.097,10.140
2021-05-08 00:30:00+00:00,1620433800000000000,5.800,1016.700,-71.025,10.083
2021-05-08 01:00:00+00:00,1620435600000000000,4.854,1016.660,-71.348,10.023
2021-05-08 01:30:00+00:00,1620437400000000000,5.210,1016.687,-65.027,10.067
2021-05-08 02:00:00+00:00,1620439200000000000,4.936,1016.727,-70.539,9.893
2021-05-08 02:30:00+00:00,1620441000000000000,5.350,1016.792,-70.833,9.899
2021-05-08 03:00:00+00:00,1620442800000000000,4.801,1016.921,-69.859,9.897
2021-05-08 03:30:00+00:00,1620444600000000000,5.654,1017.010,-74.826,9.893
2021-05-08 04:00:00+00:00,1620446400000000000,5.809,1017.208,-78.096,9.733
2021-05-08 04:30:00+00:00,1620448200000000000,5.545,1017.200,-79.351,9.570
2021-05-08 05:00:00+00:00,1620450000000000000,5.798,1017.450,-77.154,9.495
2021-05-08 05:30:00+00:00,1620451800000000000,6.174,1017.600,-77.236,9.487
2021-05-08 06:00:00+00:00,1620453600000000000,6.062,1017.755,-73.760,9.785
2021-05-08 06:30:00+00:00,1620455400000000000,7.670,1017.900,-80.018,10.088
2021-05-08 07:00:00+00:00,1620457200000000000,6.359,1018.055,-65.091,10.264
2021-05-08 07:30:00+00:00,1620459000000000000,7.468,1018.164,-63.688,10.307
2021-05-08 08:00:00+00:00,1620460800000000000,7.113,1018.143,-52.347,10.471
2021-05-08 08:30:00+00:00,1620462600000000000,6.288,1018.200,-59.900,10.506
2021-05-08 09:00:00+00:00,1620464400000000000,7.085,1018.031,-40.710,10.600
2021-05-08 09:30:00+00:00,1620466200000000000,5.271,1017.847,-41.044,10.658
2021-05-08 10:00:00+00:00,1620468000000000000,5.713,1017.590,-42.523,10.711
2021-05-08 10:30:00+00:00,1620469800000000000,6.263,1017.315,-67.404,10.819
2021-05-08 11:00:00+00:00,1620471600000000000,5.005,1017.100,-75.035,10.858
2021-05-08 11:30:00+00:00,1620473400000000000,4.663,1016.935,-32.098,10.845
2021-05-08 12:00:00+00:00,1620475200000000000,5.327,1016.671,-81.916,10.982
2021-05-08 12:30:00+00:00,1620477000000000000,7.152,1016.410,-90.185,11.031
2021-05-08 13:00:00+00:00,1620478800000000000,5.097,1016.160,-98.093,11.104
2021-05-08 13:30:00+00:00,1620480600000000000,6.747,1015.863,-118.057,11.102
2021-05-08 14:00:00+00:00,1620482400000000000,8.101,1015.412,-120.319,11.098
2021-05-08 14:30:00+00:00,1620484200000000000,5.944,1015.017,-103.041,11.021
2021-05-08 15:00:00+00:00,1620486000000000000,7.964,1014.833,-124.394,11.025
2021-05-08 15:30:00+00:00,1620487800000000000,6.698,1014.564,-128.826,11.126
2021-05-08 16:00:00+00:00,1620489600000000000,5.031,1014.367,-137.452,11.246
2021-05-08 16:30:00+00:00,1620491400000000000,6.843,1014.215,-139.588,11.122
2021-05-08 17:00:00+00:00,1620493200000000000,6.551,1014.027,-132.231,11.100
2021-05-08 17:30:00+00:00,1620495000000000000,9.400,1013.793,-134.654,11.102
2021-05-08 18:00:00+00:00,1620496800000000000,10.776,1013.636,-130.236,11.079
2021-05-08 18:30:00+00:00,1620498600000000000,11.312,1013.458,-135.118,10.800
2021-05-08 19:00:00+00:00,1620500400000000000,9.280,1013.250,-129.825,10.739
2021-05-08 19:30:00+00:00,1620502200000000000,6.209,1012.860,-145.569,10.782
2021-05-08 20:00:00+00:00,1620504000000000000,10.887,1012.770,-122.969,10.738
2021-05-08 20:30:00+00:00,1620505800000000000,8.930,1012.409,-121.100,10.694
2021-05-08 21:00:00+00:00,1620507600000000000,10.314,1011.950,-127.458,10.704
2021-05-08 21:30:00+00:00,1620509400000000000,11.718,1011.593,-127.747,10.775
2021-05-08 22:00:00+00:00,1620511200000000000,9.699,1011.211,-133.833,10.748
2021-05-08 22:30:00+00:00,1620513000000000000,9.755,1010.862,-137.954,10.700
2021-05-08 23:00:00+00:00,1620514800000000000,10.679,1010.200,-144.267,10.630
2021-05-08 23:30:00+00:00,1620516600000000000,11.175,1009.665,-137.548,10.534
2021-05-09 00:00:00+00:00,1620518400000000000,9.888,1009.192,-137.954,10.511
2021-05-09 00:30:00+00:00,1620520200000000000,12.099,1008.914,-128.881,10.612
2021-05-09 01:00:00+00:00,1620522000000000000,13.999,1008.516,-128.231,10.600
2021-05-09 01:30:00+00:00,1620523800000000000,13.146,1008.218,-125.372,10.560
2021-05-09 02:00:00+00:00,1620525600000000000,9.892,1008.240,-120.889,10.550
2021-05-09 02:30:00+00:00,1620527400000000000,8.361,1008.157,-119.648,10.605
2021-05-09 03:00:00+00:00,1620529200000000000,7.884,1008.145,-114.879,10.588
2021-05-09 03:30:00+00:00,1620531000000000000,6.892,1008.118,-112.030,10.616
2021-05-09 04:00:00+00:00,1620532800000000000,6.759,1008.136,-111.070,10.591
2021-05-09 04:30:00+00:00,1620534600000000000,5.834,1008.073,-107.168,10.624
2021-05-09 05:00:00+00:00,1620536400000000000,6.215,1008.092,-107.444,10.586
2021-05-09 05:30:00+00:00,1620538200000000000,7.938,1008.000,-107.455,10.691
2021-05-09 06:00:00+00:00,1620540000000000000,7.896,1008.021,-114.323,10.778
2021-05-09 06:30:00+00:00,1620541800000000000,8.779,1007.936,-118.568,10.823
2021-05-09 07:00:00+00:00,1620543600000000000,10.460,1008.000,-118.045,10.960
2021-05-09 07:30:00+00:00,1620545400000000000,9.801,1008.050,-118.655,11.072
2021-05-09 08:00:00+00:00,1620547200000000000,9.767,1007.955,-125.222,11.305
2021-05-09 08:30:00+00:00,1620549000000000000,11.285,1007.870,-126.685,11.309
2021-05-09 09:00:00+00:00,1620550800000000000,12.088,1007.700,-128.522,11.297
2021-05-09 09:30:00+00:00,1620552600000000000,14.104,1007.473,-128.176,11.325
2021-05-09 10:00:00+00:00,1620554400000000000,12.648,1007.143,-127.250,11.302
2021-05-09 10:30:00+00:00,1620556200000000000,12.862,1006.912,-123.002,11.383
2021-05-09 11:00:00+00:00,1620558000000000000,12.128,1006.700,-132.469,11.712
2021-05-09 11:30:00+00:00,1620559800000000000,11.708,1006.585,-122.263,11.866
2021-05-09 12:00:00+00:00,1620561600000000000,9.750,1006.707,-126.506,11.973
2021-05-09 12:30:00+00:00,1620563400000000000,11.013,1006.525,-133.678,12.117
2021-05-09 13:00:00+00:00,1620565200000000000,11.213,1006.528,-132.537,12.156
2021-05-09 13:30:00+00:00,1620567000000000000,10.854,1006.313,-134.371,12.293
2021-05-09 14:00:00+00:00,1620568800000000000,8.298,1005.831,-133.990,12.421
2021-05-09 14:30:00+00:00,1620570600000000000,8.089,1005.300,-137.247,12.500
2021-05-09 15:00:00+00:00,1620572400000000000,9.504,1005.054,-132.451,12.617
2021-05-09 15:30:00+00:00,1620574200000000000,7.363,1004.883,-145.291,12.722
2021-05-09 16:00:00+00:00,1620576000000000000,8.892,1004.567,-152.139,12.706
2021-05-09 16:30:00+00:00,1620577800000000000,6.385,1004.391,-149.474,12.685
2021-05-09 17:00:00+00:00,1620579600000000000,4.576,1004.318,-133.827,12.633
2021-05-09 17:30:00+00:00,1620581400000000000,4.049,1004.342,-64.318,12.517
2021-05-09 18:00:00+00:00,1620583200000000000,5.205,1004.115,-147.827,12.494
2021-05-09 18:30:00+00:00,1620585000000000000,5.362,1003.864,-151.671,12.502
2021-05-09 19:00:00+00:00,1620586800000000000,6.720,1003.731,-146.646,12.435
2021-05-09 19:30:00+00:00,1620588600000000000,7.095,1003.564,-156.147,12.329
2021-05-09 20:00:00+00:00,1620590400000000000,7.372,1003.454,-151.484,12.277
2021-05-09 20:30:00+00:00,1620592200000000000,8.005,1003.400,-149.223,12.297
2021-05-09 21:00:00+00:00,1620594000000000000,6.302,1003.317,-143.577,12.299
2021-05-09 21:30:00+00:00,1620595800000000000,6.175,1003.263,-145.733,12.280
2021-05-09 22:00:00+00:00,1620597600000000000,8.349,1003.210,-137.828,12.121
2021-05-09 22:30:00+00:00,1620599400000000000,9.620,1003.090,-134.017,12.099
